person_age,person_gender,person_education,person_state,person_income,person_emp_status,person_emp_exp,person_home_ownership,help_debt_amount,loan_amnt,loan_intent,loan_term_months,loan_int_rate,loan_percent_income,credit_history_length,credit_score,previous_loan_defaults_on_file,loan_status,flag_income_loan_mismatch,flag_young_high_loan
28,MALE,BACHELOR,VIC,66920,FULL-TIME,7,MORTGAGE,16620,14900,HOME_IMPROVEMENT,12,15.42,0.22265391512253438,10,801,YES,0,0,0
58,FEMALE,POSTGRADUATE,TAS,92818,FULL-TIME,5,RENT,0,11800,VEHICLE,24,9.99,0.12713051347798918,38,835,YES,1,0,0
32,FEMALE,CERTIFICATE/DIPLOMA,QLD,98832,UNEMPLOYED,4,MORTGAGE,0,75000,PERSONAL,48,15.69,0.7588635259834872,13,517,NO,0,1,0
54,FEMALE,BACHELOR,WA,61518,FULL-TIME,2,OWN,0,12600,VEHICLE,48,11.51,0.20481810201892128,32,649,YES,1,0,0
45,MALE,CERTIFICATE/DIPLOMA,VIC,83846,FULL-TIME,7,MORTGAGE,0,26500,HOME_IMPROVEMENT,48,11.75,0.31605562579013907,24,784,YES,0,0,0
75,MALE,BACHELOR,QLD,70314,FULL-TIME,18,MORTGAGE,0,23200,DEBT_CONSOLIDATION,48,11.89,0.32994851665386693,53,864,NO,1,0,0
36,FEMALE,BACHELOR,QLD,152554,PART-TIME,7,FAMILY,19241,5500,VEHICLE,72,15.43,0.03605280753044823,16,850,YES,0,0,0
29,NON-BINARY,BACHELOR,NSW,148452,PART-TIME,3,RENT,13142,9300,HOME_IMPROVEMENT,24,12.02,0.06264651200388004,9,530,YES,1,0,0
71,MALE,HIGH SCHOOL,VIC,61027,CASUAL,11,MORTGAGE,0,15100,PERSONAL,60,18.84,0.24743146476149902,51,548,NO,0,0,0
39,FEMALE,POSTGRADUATE,VIC,82812,PART-TIME,2,MORTGAGE,11801,32100,DEBT_CONSOLIDATION,84,14.21,0.3876249818866831,18,964,NO,1,0,0
54,FEMALE,BACHELOR,NSW,42849,SELF-EMPLOYED,13,OWN,0,7600,HOME_IMPROVEMENT,48,15.06,0.17736703306961657,36,499,NO,1,0,0
43,MALE,HIGH SCHOOL,NSW,52711,FULL-TIME,6,MORTGAGE,0,9500,VEHICLE,24,16.12,0.1802280358938362,21,758,NO,0,0,0
41,FEMALE,HIGH SCHOOL,QLD,38923,FULL-TIME,7,OWN,0,44000,DEBT_CONSOLIDATION,36,18.96,1.130437016673946,21,958,NO,0,1,0
52,FEMALE,CERTIFICATE/DIPLOMA,NSW,43319,SELF-EMPLOYED,9,MORTGAGE,0,35900,PERSONAL,48,12.68,0.8287356587178836,34,761,NO,0,1,0
52,FEMALE,POSTGRADUATE,NSW,64333,SELF-EMPLOYED,5,MORTGAGE,0,4100,VEHICLE,36,7.09,0.06373090016010445,30,788,NO,1,0,0
67,MALE,BACHELOR,NT,49783,PART-TIME,14,RENT,0,12900,VEHICLE,60,16.98,0.25912460076733024,48,863,NO,1,0,0
31,MALE,CERTIFICATE/DIPLOMA,NSW,58649,PART-TIME,8,RENT,39708,22900,DEBT_CONSOLIDATION,36,14.25,0.3904584903408413,10,591,YES,0,0,0
75,FEMALE,BACHELOR,SA,61014,UNEMPLOYED,7,RENT,8086,11500,DEBT_CONSOLIDATION,36,17.31,0.1884813321532763,53,474,NO,0,0,0
65,FEMALE,BACHELOR,VIC,84109,PART-TIME,14,MORTGAGE,0,37600,HOLIDAY,36,10.27,0.44703896134777493,44,803,NO,0,0,0
23,MALE,BACHELOR,NSW,57695,FULL-TIME,5,RENT,36530,38100,HOME_IMPROVEMENT,36,9.27,0.6603691827714707,1,920,NO,1,1,0
25,FEMALE,HIGH SCHOOL,SA,78521,FULL-TIME,4,RENT,0,22700,VEHICLE,36,14.03,0.28909463710345,6,942,NO,1,0,0
34,FEMALE,CERTIFICATE/DIPLOMA,WA,20000,FULL-TIME,10,RENT,0,28700,VEHICLE,36,10.99,1.435,12,781,NO,0,1,0
45,FEMALE,BACHELOR,NSW,67079,PART-TIME,13,RENT,13969,39800,MEDICAL,36,13.74,0.5933302523889742,26,858,NO,1,1,0
39,MALE,BACHELOR,VIC,118036,CASUAL,15,RENT,0,27600,MEDICAL,36,14.61,0.2338269680436477,17,683,NO,0,0,0
54,MALE,BACHELOR,VIC,47101,PART-TIME,10,RENT,0,11800,MEDICAL,36,9.78,0.25052546655060404,33,926,NO,1,0,0
31,MALE,CERTIFICATE/DIPLOMA,NSW,68307,FULL-TIME,3,MORTGAGE,27372,20400,DEBT_CONSOLIDATION,12,13.45,0.2986516755237384,9,759,NO,1,0,0
44,MALE,POSTGRADUATE,NSW,60522,FULL-TIME,9,FAMILY,18404,17000,HOME_IMPROVEMENT,48,11.9,0.2808895938666931,22,736,NO,1,0,0
38,MALE,BACHELOR,SA,71465,FULL-TIME,3,MORTGAGE,19726,13400,VEHICLE,60,15.27,0.18750437276988735,17,595,NO,1,0,0
47,MALE,CERTIFICATE/DIPLOMA,NSW,79763,PART-TIME,8,MORTGAGE,0,24800,MEDICAL,24,17.04,0.3109211037699184,27,762,YES,0,0,0
34,MALE,BACHELOR,NSW,53392,FULL-TIME,3,RENT,0,15800,EDUCATION,84,16.3,0.2959244830686245,13,774,NO,0,0,0
27,FEMALE,BACHELOR,WA,106509,FULL-TIME,8,OWN,18989,7000,MEDICAL,60,10.76,0.06572214554638575,8,883,NO,1,0,0
45,MALE,DOCTORATE,QLD,115696,FULL-TIME,3,MORTGAGE,10632,8100,VEHICLE,36,10.51,0.07001106347669755,25,450,NO,0,0,0
44,FEMALE,POSTGRADUATE,NSW,39266,FULL-TIME,17,RENT,15476,20800,HOME_IMPROVEMENT,60,17.82,0.5297203687668721,26,641,YES,0,1,0
52,MALE,CERTIFICATE/DIPLOMA,VIC,127277,FULL-TIME,25,RENT,0,12200,HOLIDAY,48,17.01,0.09585392490394966,34,570,YES,1,0,0
63,FEMALE,BACHELOR,SA,49086,CASUAL,2,MORTGAGE,0,39200,HOME_IMPROVEMENT,36,21.32,0.7985983783563542,41,792,NO,0,1,0
25,FEMALE,CERTIFICATE/DIPLOMA,WA,199795,FULL-TIME,4,MORTGAGE,0,16500,DEBT_CONSOLIDATION,72,15.13,0.08258464926549713,3,866,NO,1,0,0
49,FEMALE,HIGH SCHOOL,SA,98925,FULL-TIME,9,MORTGAGE,0,23800,VEHICLE,36,17.32,0.24058630275461207,29,757,NO,1,0,0
40,FEMALE,CERTIFICATE/DIPLOMA,VIC,70665,FULL-TIME,2,MORTGAGE,0,10400,MEDICAL,48,11.55,0.1471732823887356,19,722,NO,1,0,0
24,MALE,BACHELOR,VIC,82198,SELF-EMPLOYED,4,MORTGAGE,10749,17500,DEBT_CONSOLIDATION,60,11.76,0.21290055719117254,2,957,NO,1,0,0
41,FEMALE,CERTIFICATE/DIPLOMA,WA,69763,FULL-TIME,3,MORTGAGE,0,5000,HOME_IMPROVEMENT,24,14.48,0.07167122973495979,22,563,NO,1,0,0
32,FEMALE,POSTGRADUATE,VIC,82666,SELF-EMPLOYED,14,RENT,5858,5600,HOME_IMPROVEMENT,48,20.72,0.06774248179420801,14,514,NO,1,0,0
75,MALE,POSTGRADUATE,NSW,76573,FULL-TIME,11,RENT,0,8500,HOLIDAY,72,11.81,0.11100518459509226,56,962,NO,1,0,0
45,MALE,POSTGRADUATE,QLD,47749,FULL-TIME,9,MORTGAGE,18680,5200,VEHICLE,36,12.21,0.10890280424720937,24,684,NO,1,0,0
46,FEMALE,POSTGRADUATE,NSW,38497,FULL-TIME,13,MORTGAGE,0,10000,DEBT_CONSOLIDATION,36,5.5,0.2597605008182456,26,1013,NO,0,0,0
75,MALE,BACHELOR,QLD,101703,FULL-TIME,4,MORTGAGE,0,62200,VEHICLE,36,18.86,0.6115847123487016,54,897,NO,1,1,0
35,FEMALE,CERTIFICATE/DIPLOMA,NSW,144006,FULL-TIME,12,MORTGAGE,0,10500,VEHICLE,60,11.17,0.07291362859880839,13,640,NO,1,0,0
31,MALE,POSTGRADUATE,VIC,77239,FULL-TIME,3,FAMILY,15969,9400,VEHICLE,36,9.62,0.1217001773715351,10,783,NO,1,0,0
55,MALE,CERTIFICATE/DIPLOMA,NSW,65271,SELF-EMPLOYED,11,MORTGAGE,0,19900,DEBT_CONSOLIDATION,60,14.45,0.3048827197377089,35,784,NO,1,0,0
37,FEMALE,BACHELOR,WA,40777,FULL-TIME,6,MORTGAGE,0,14200,VEHICLE,60,14.95,0.34823552492826837,18,585,NO,0,0,0
53,MALE,BACHELOR,NSW,35165,SELF-EMPLOYED,9,OTHER,0,4300,VEHICLE,24,8.11,0.12228067680932746,34,514,NO,0,0,0
45,FEMALE,CERTIFICATE/DIPLOMA,VIC,48816,FULL-TIME,4,MORTGAGE,0,9000,VEHICLE,36,14.72,0.18436578171091444,23,483,NO,0,0,0
51,MALE,CERTIFICATE/DIPLOMA,WA,66090,FULL-TIME,12,MORTGAGE,0,23500,VEHICLE,36,10.93,0.35557573006506277,30,625,NO,0,0,0
26,MALE,CERTIFICATE/DIPLOMA,VIC,80858,PART-TIME,8,OWN,0,31000,DEBT_CONSOLIDATION,36,8.73,0.3833881619629474,4,678,NO,1,0,0
25,MALE,HIGH SCHOOL,NSW,49846,PART-TIME,7,RENT,0,7200,HOME_IMPROVEMENT,60,14.23,0.144444890262007,7,848,NO,0,0,0
38,FEMALE,CERTIFICATE/DIPLOMA,VIC,118060,PART-TIME,3,FAMILY,0,19900,EDUCATION,60,11.58,0.16855836015585296,19,905,NO,1,0,0
75,MALE,POSTGRADUATE,VIC,99133,FULL-TIME,22,RENT,12466,33500,HOME_IMPROVEMENT,36,11.33,0.3379298518152381,54,680,NO,1,0,0
55,FEMALE,BACHELOR,VIC,60175,FULL-TIME,4,MORTGAGE,0,8100,PERSONAL,48,12.44,0.1346073950976319,34,622,NO,1,0,0
38,MALE,CERTIFICATE/DIPLOMA,VIC,49792,FULL-TIME,4,MORTGAGE,0,10800,VEHICLE,60,15.29,0.21690231362467866,16,848,NO,0,0,0
43,MALE,POSTGRADUATE,TAS,44345,PART-TIME,10,RENT,43113,3800,VEHICLE,36,7.39,0.08569173525763897,25,776,YES,0,0,0
26,MALE,CERTIFICATE/DIPLOMA,NSW,42240,FULL-TIME,8,RENT,0,10600,VEHICLE,60,14.04,0.2509469696969697,5,572,NO,1,0,0
59,FEMALE,CERTIFICATE/DIPLOMA,NSW,54264,FULL-TIME,8,MORTGAGE,0,7000,DEBT_CONSOLIDATION,36,11.9,0.12899896800825594,39,525,NO,0,0,0
73,MALE,BACHELOR,NSW,63075,PART-TIME,8,OWN,19904,11200,EDUCATION,48,8.89,0.17756638921918352,54,881,NO,1,0,0
65,MALE,CERTIFICATE/DIPLOMA,SA,54223,FULL-TIME,2,RENT,0,25500,MEDICAL,24,14.29,0.4702801394242296,44,922,NO,1,0,0
26,MALE,CERTIFICATE/DIPLOMA,NSW,122953,FULL-TIME,2,MORTGAGE,0,18900,HOME_IMPROVEMENT,72,12.02,0.15371727408033964,4,485,YES,0,0,0
33,FEMALE,CERTIFICATE/DIPLOMA,TAS,75893,UNEMPLOYED,15,MORTGAGE,0,21700,HOME_IMPROVEMENT,48,8.7,0.2859288735456498,14,667,NO,0,0,0
39,FEMALE,CERTIFICATE/DIPLOMA,NSW,33425,FULL-TIME,8,RENT,21577,45900,MEDICAL,60,22.2,1.3732236350037397,19,673,NO,0,1,0
39,MALE,HIGH SCHOOL,NSW,80593,PART-TIME,21,RENT,0,10900,VEHICLE,36,9.97,0.1352474780688149,17,923,NO,1,0,0
68,FEMALE,BACHELOR,NSW,58462,FULL-TIME,6,MORTGAGE,0,11100,HOME_IMPROVEMENT,60,17.75,0.18986692210324654,48,700,NO,1,0,0
50,MALE,POSTGRADUATE,NSW,54005,FULL-TIME,7,MORTGAGE,0,14600,HOME_IMPROVEMENT,24,15.75,0.27034533839459307,32,580,NO,1,0,0
75,MALE,HIGH SCHOOL,NSW,31709,FULL-TIME,21,FAMILY,0,75000,VEHICLE,60,9.82,2.36525907471065,56,788,NO,0,1,0
35,MALE,BACHELOR,NSW,35148,FULL-TIME,6,RENT,0,16500,DEBT_CONSOLIDATION,36,12.92,0.4694434960737453,14,935,NO,1,0,0
53,MALE,BACHELOR,SA,96129,FULL-TIME,25,FAMILY,0,14800,DEBT_CONSOLIDATION,48,18.77,0.15395978320798095,35,548,NO,0,0,0
32,MALE,HIGH SCHOOL,NSW,40313,PART-TIME,4,FAMILY,0,10200,HOME_IMPROVEMENT,72,14.45,0.253020117579937,12,905,NO,0,0,0
75,MALE,HIGH SCHOOL,WA,160917,PART-TIME,3,MORTGAGE,0,50700,HOME_IMPROVEMENT,48,11.54,0.31506925930759333,54,1057,YES,0,0,0
36,FEMALE,HIGH SCHOOL,VIC,20000,FULL-TIME,9,FAMILY,0,17200,DEBT_CONSOLIDATION,60,17.76,0.86,18,594,NO,0,1,0
57,MALE,BACHELOR,VIC,87657,FULL-TIME,6,OWN,0,41300,MEDICAL,36,12.84,0.4711546140068677,35,662,YES,0,0,0
45,FEMALE,BACHELOR,NSW,40872,FULL-TIME,8,RENT,13546,5200,VEHICLE,60,17.66,0.1272264631043257,26,865,NO,1,0,0
42,FEMALE,CERTIFICATE/DIPLOMA,NSW,74196,FULL-TIME,3,MORTGAGE,20287,9200,DEBT_CONSOLIDATION,48,17.91,0.12399590274408324,21,474,NO,0,0,0
42,MALE,HIGH SCHOOL,QLD,60356,FULL-TIME,3,RENT,0,3800,DEBT_CONSOLIDATION,60,7.73,0.06295977201935185,24,501,YES,1,0,0
42,FEMALE,BACHELOR,VIC,39543,FULL-TIME,8,RENT,0,31400,HOME_IMPROVEMENT,48,11.36,0.7940722757504489,20,711,NO,1,1,0
48,MALE,BACHELOR,NSW,39760,FULL-TIME,3,OWN,0,25700,HOLIDAY,36,15.4,0.6463782696177063,29,1029,NO,1,1,0
47,FEMALE,CERTIFICATE/DIPLOMA,VIC,24866,UNEMPLOYED,9,RENT,0,47500,DEBT_CONSOLIDATION,60,14.35,1.9102388803989383,25,500,NO,0,1,0
35,FEMALE,HIGH SCHOOL,VIC,71173,SELF-EMPLOYED,9,RENT,0,25000,HOLIDAY,48,20.02,0.35125679681901845,16,671,YES,0,0,0
47,MALE,BACHELOR,QLD,39635,PART-TIME,6,FAMILY,0,27200,DEBT_CONSOLIDATION,36,13.65,0.6862621420461713,25,957,NO,0,1,0
60,MALE,CERTIFICATE/DIPLOMA,NSW,34219,FULL-TIME,12,RENT,0,4100,VEHICLE,60,6.24,0.11981647622665771,42,633,NO,0,0,0
42,FEMALE,BACHELOR,NSW,33725,PART-TIME,9,RENT,33345,16600,DEBT_CONSOLIDATION,60,12.58,0.4922164566345441,22,802,NO,0,0,0
46,FEMALE,CERTIFICATE/DIPLOMA,NSW,24648,FULL-TIME,6,MORTGAGE,0,8600,EDUCATION,48,10.78,0.3489126906848426,25,662,NO,1,0,0
40,MALE,HIGH SCHOOL,SA,56950,FULL-TIME,5,RENT,0,21200,DEBT_CONSOLIDATION,24,18.5,0.3722563652326602,21,902,NO,0,0,0
29,MALE,BACHELOR,WA,119107,SELF-EMPLOYED,4,RENT,20321,12200,VEHICLE,12,18.98,0.10242890846045992,10,918,NO,1,0,0
31,MALE,HIGH SCHOOL,VIC,71896,CASUAL,11,MORTGAGE,0,20300,DEBT_CONSOLIDATION,60,13.34,0.2823522866362524,11,729,YES,0,0,0
38,MALE,CERTIFICATE/DIPLOMA,QLD,73815,FULL-TIME,7,FAMILY,9582,9100,HOME_IMPROVEMENT,36,8.63,0.12328117591275486,20,601,NO,0,0,0
50,FEMALE,HIGH SCHOOL,NSW,29506,FULL-TIME,5,RENT,0,22000,HOLIDAY,48,15.8,0.7456110621568495,31,798,NO,1,1,0
22,MALE,POSTGRADUATE,VIC,73763,FULL-TIME,4,RENT,13813,46700,HOLIDAY,24,12.51,0.6331087401542779,2,1048,NO,0,1,0
34,FEMALE,CERTIFICATE/DIPLOMA,VIC,102253,FULL-TIME,1,MORTGAGE,0,11500,DEBT_CONSOLIDATION,60,19.45,0.11246613791282407,16,676,NO,1,0,0
74,MALE,BACHELOR,VIC,46302,FULL-TIME,8,RENT,61964,8600,HOME_IMPROVEMENT,12,11.1,0.18573711718716254,56,687,NO,0,0,0
37,MALE,BACHELOR,VIC,49360,FULL-TIME,3,RENT,0,7100,HOME_IMPROVEMENT,48,17.53,0.14384116693679092,16,726,NO,0,0,0
47,MALE,CERTIFICATE/DIPLOMA,VIC,20921,FULL-TIME,6,MORTGAGE,10561,17900,MEDICAL,36,8.54,0.8555996367286458,28,877,NO,0,1,0
56,FEMALE,CERTIFICATE/DIPLOMA,QLD,64713,CASUAL,7,MORTGAGE,0,6700,HOME_IMPROVEMENT,36,10.62,0.10353406579821674,35,992,NO,1,0,0
42,FEMALE,BACHELOR,QLD,100704,PART-TIME,4,FAMILY,22194,9700,PERSONAL,60,15.28,0.09632189386717509,24,789,NO,1,0,0
27,MALE,HIGH SCHOOL,NSW,60612,PART-TIME,5,OWN,0,12700,PERSONAL,36,7.56,0.20952946611232098,7,820,NO,1,0,0
37,FEMALE,BACHELOR,NSW,58184,CASUAL,9,RENT,0,17300,PERSONAL,60,7.11,0.29733260002749895,18,716,NO,0,0,0
41,MALE,POSTGRADUATE,QLD,46453,FULL-TIME,11,MORTGAGE,11574,26100,VEHICLE,36,18.12,0.5618582222891956,19,973,NO,0,1,0
32,MALE,DOCTORATE,QLD,32336,PART-TIME,12,RENT,21545,2800,DEBT_CONSOLIDATION,60,7.27,0.08659079663532905,12,633,NO,1,0,0
43,MALE,CERTIFICATE/DIPLOMA,VIC,84707,FULL-TIME,11,MORTGAGE,0,28000,HOLIDAY,72,14.71,0.3305511941161887,23,684,NO,1,0,0
43,MALE,CERTIFICATE/DIPLOMA,WA,59162,FULL-TIME,11,OWN,0,9500,VEHICLE,60,17.07,0.1605760454345695,21,950,NO,1,0,0
48,FEMALE,POSTGRADUATE,VIC,115060,FULL-TIME,6,MORTGAGE,0,33000,VEHICLE,72,10.65,0.28680688336520077,27,503,NO,1,0,0
44,MALE,POSTGRADUATE,SA,22277,FULL-TIME,3,RENT,41454,25400,VEHICLE,36,15.68,1.1401894330475377,25,881,YES,0,1,0
57,FEMALE,CERTIFICATE/DIPLOMA,WA,49845,FULL-TIME,6,OWN,0,9200,VEHICLE,24,16.26,0.18457217373858964,37,848,NO,1,0,0
45,MALE,CERTIFICATE/DIPLOMA,NSW,49619,FULL-TIME,8,RENT,0,44200,VEHICLE,48,15.91,0.8907878030593119,26,952,NO,0,1,0
36,MALE,BACHELOR,QLD,26923,UNEMPLOYED,4,MORTGAGE,8718,4700,HOME_IMPROVEMENT,36,12.45,0.17457192734836385,14,903,YES,0,0,0
41,MALE,DOCTORATE,WA,113302,PART-TIME,5,OWN,26129,11400,EDUCATION,24,10.86,0.10061605267338618,19,634,NO,0,0,0
46,MALE,BACHELOR,QLD,31603,UNEMPLOYED,5,OWN,0,11500,MEDICAL,36,15.14,0.36388950416099736,27,583,NO,0,0,0
37,FEMALE,HIGH SCHOOL,QLD,28382,CASUAL,15,OWN,0,38600,HOLIDAY,48,16.26,1.3600169121274046,19,567,NO,0,1,0
47,MALE,DOCTORATE,TAS,160996,FULL-TIME,11,OWN,0,15800,MEDICAL,60,14.94,0.09813908420084971,28,744,NO,1,0,0
52,FEMALE,CERTIFICATE/DIPLOMA,VIC,20000,FULL-TIME,1,MORTGAGE,0,14200,MEDICAL,36,15.29,0.71,30,773,NO,0,1,0
46,MALE,HIGH SCHOOL,QLD,42981,PART-TIME,2,MORTGAGE,0,29100,MEDICAL,12,11.21,0.6770433447337195,24,933,YES,0,1,0
31,FEMALE,POSTGRADUATE,QLD,81627,FULL-TIME,5,RENT,0,28000,VEHICLE,48,5.5,0.34302375439499183,12,708,NO,1,0,0
40,FEMALE,HIGH SCHOOL,VIC,29953,PART-TIME,15,MORTGAGE,0,21600,VEHICLE,60,14.35,0.7211297699729576,18,679,NO,1,1,0
42,FEMALE,CERTIFICATE/DIPLOMA,VIC,128691,CASUAL,20,OWN,0,20700,MEDICAL,24,16.87,0.16085040911951884,20,805,NO,0,0,0
38,FEMALE,HIGH SCHOOL,QLD,70993,FULL-TIME,4,MORTGAGE,0,11600,HOME_IMPROVEMENT,12,7.42,0.16339639119349794,17,691,NO,1,0,0
52,FEMALE,HIGH SCHOOL,NSW,69433,UNEMPLOYED,7,RENT,0,5300,HOME_IMPROVEMENT,36,9.04,0.07633257960911959,30,431,NO,0,0,0
55,FEMALE,HIGH SCHOOL,VIC,149391,CASUAL,15,RENT,0,7200,DEBT_CONSOLIDATION,24,14.49,0.04819567443821917,37,516,NO,0,0,0
43,MALE,BACHELOR,VIC,103251,FULL-TIME,7,OWN,0,8300,VEHICLE,24,11.83,0.08038663063795992,23,713,NO,1,0,0
45,MALE,BACHELOR,VIC,130235,PART-TIME,4,OWN,10859,10300,VEHICLE,48,16.07,0.07908780281798287,24,903,NO,1,0,0
28,MALE,CERTIFICATE/DIPLOMA,WA,86713,PART-TIME,8,RENT,0,34800,DEBT_CONSOLIDATION,24,11.6,0.4013239076032429,8,854,NO,1,0,0
50,MALE,POSTGRADUATE,SA,60686,FULL-TIME,7,FAMILY,10485,7900,VEHICLE,60,16.25,0.13017829482912038,31,888,YES,1,0,0
30,FEMALE,BACHELOR,QLD,37409,FULL-TIME,10,MORTGAGE,0,18200,DEBT_CONSOLIDATION,48,8.27,0.48651394049560265,12,829,NO,1,0,0
62,FEMALE,POSTGRADUATE,VIC,40925,FULL-TIME,6,MORTGAGE,0,16700,DEBT_CONSOLIDATION,36,9.35,0.40806353084911423,40,882,NO,1,0,0
54,FEMALE,HIGH SCHOOL,WA,195397,FULL-TIME,2,MORTGAGE,0,9500,HOLIDAY,24,13.16,0.04861896549077007,33,809,NO,1,0,0
39,FEMALE,HIGH SCHOOL,QLD,37752,FULL-TIME,10,RENT,0,10400,VEHICLE,36,18.39,0.27548209366391185,18,403,NO,1,0,0
46,MALE,POSTGRADUATE,NSW,106271,FULL-TIME,6,OWN,10721,11400,VEHICLE,36,6.16,0.10727291547082458,25,800,YES,0,0,0
44,MALE,CERTIFICATE/DIPLOMA,WA,46153,PART-TIME,19,MORTGAGE,0,12800,MEDICAL,48,15.41,0.2773384178709943,22,994,NO,1,0,0
39,FEMALE,CERTIFICATE/DIPLOMA,SA,49563,CASUAL,4,MORTGAGE,0,48500,VEHICLE,36,15.15,0.9785525492807134,20,971,NO,0,1,0
50,MALE,CERTIFICATE/DIPLOMA,VIC,30219,FULL-TIME,11,FAMILY,0,10700,VEHICLE,36,14.88,0.3540818690228002,32,717,YES,0,0,0
39,MALE,BACHELOR,QLD,101908,PART-TIME,1,FAMILY,14391,13200,EDUCATION,60,19.36,0.12952859441849512,17,890,NO,1,0,0
45,FEMALE,HIGH SCHOOL,NSW,28967,PART-TIME,4,MORTGAGE,0,16500,DEBT_CONSOLIDATION,48,16.4,0.5696136983463942,25,1183,NO,0,1,0
47,FEMALE,HIGH SCHOOL,VIC,70321,FULL-TIME,15,MORTGAGE,0,13700,DEBT_CONSOLIDATION,48,20.28,0.19482089276318595,26,426,YES,0,0,0
46,MALE,CERTIFICATE/DIPLOMA,VIC,52794,FULL-TIME,3,MORTGAGE,0,14000,HOLIDAY,12,15.5,0.26518164942985945,25,1089,NO,1,0,0
72,FEMALE,BACHELOR,WA,58058,SELF-EMPLOYED,2,OWN,17368,7600,DEBT_CONSOLIDATION,36,18.46,0.13090357917944126,53,847,YES,1,0,0
40,FEMALE,CERTIFICATE/DIPLOMA,NSW,43525,FULL-TIME,2,MORTGAGE,7359,10300,DEBT_CONSOLIDATION,36,14.82,0.2366456059735784,22,471,YES,1,0,0
75,MALE,HIGH SCHOOL,QLD,144722,SELF-EMPLOYED,8,RENT,0,47000,VEHICLE,24,16.99,0.3247605754481005,53,621,NO,0,0,0
66,FEMALE,CERTIFICATE/DIPLOMA,NSW,41211,FULL-TIME,15,OWN,0,4000,VEHICLE,48,13.67,0.09706146417218704,46,553,YES,0,0,0
75,FEMALE,BACHELOR,VIC,61266,SELF-EMPLOYED,16,RENT,0,34300,MEDICAL,60,10.81,0.5598537524891457,56,730,NO,0,1,0
51,FEMALE,BACHELOR,NSW,87063,FULL-TIME,14,FAMILY,27886,18600,VEHICLE,12,12.05,0.21363839977947005,29,437,NO,0,0,0
42,FEMALE,CERTIFICATE/DIPLOMA,NSW,88684,FULL-TIME,2,RENT,0,36700,MEDICAL,60,18.02,0.41382887555816156,21,945,NO,1,0,0
29,MALE,BACHELOR,NSW,38443,FULL-TIME,4,FAMILY,14978,10800,PERSONAL,48,14.99,0.2809354108680384,8,843,NO,1,0,0
56,FEMALE,HIGH SCHOOL,VIC,62653,FULL-TIME,11,MORTGAGE,0,16900,DEBT_CONSOLIDATION,72,21.16,0.26973967727004294,36,879,NO,0,0,0
58,FEMALE,HIGH SCHOOL,WA,141570,FULL-TIME,1,FAMILY,0,29400,MEDICAL,72,12.53,0.20767111676202585,38,672,NO,0,0,0
44,MALE,BACHELOR,QLD,65144,CASUAL,3,MORTGAGE,0,15900,DEBT_CONSOLIDATION,36,13.44,0.24407466535674813,24,539,NO,0,0,0
34,MALE,HIGH SCHOOL,WA,23795,CASUAL,6,OWN,0,22300,VEHICLE,60,8.88,0.9371716747215801,15,803,YES,0,1,0
48,FEMALE,BACHELOR,NSW,200564,PART-TIME,4,OTHER,0,10100,DEBT_CONSOLIDATION,36,16.16,0.05035799046688339,26,756,NO,1,0,0
33,FEMALE,BACHELOR,QLD,62222,FULL-TIME,8,RENT,0,9000,VEHICLE,48,19.64,0.14464337372633473,13,491,NO,0,0,0
26,FEMALE,CERTIFICATE/DIPLOMA,VIC,76889,SELF-EMPLOYED,6,OWN,16176,15400,EDUCATION,48,9.03,0.20028872790646257,7,893,NO,1,0,0
38,MALE,BACHELOR,NSW,27945,UNEMPLOYED,2,RENT,11433,17100,HOLIDAY,36,10.88,0.6119162640901772,16,691,NO,0,1,0
38,FEMALE,HIGH SCHOOL,NSW,46131,PART-TIME,13,RENT,0,30000,DEBT_CONSOLIDATION,48,9.67,0.6503219093451258,19,693,NO,0,1,0
33,FEMALE,POSTGRADUATE,SA,84458,SELF-EMPLOYED,15,FAMILY,0,37300,VEHICLE,36,15.43,0.44163963153283287,11,901,NO,0,0,0
48,FEMALE,BACHELOR,WA,44986,FULL-TIME,13,OTHER,0,15800,DEBT_CONSOLIDATION,36,15.87,0.35122037967367625,27,928,YES,1,0,0
34,FEMALE,CERTIFICATE/DIPLOMA,VIC,94838,FULL-TIME,6,RENT,0,27400,DEBT_CONSOLIDATION,36,15.89,0.28891372656530084,14,1034,NO,0,0,0
45,MALE,POSTGRADUATE,QLD,57463,PART-TIME,12,FAMILY,17808,16000,HOLIDAY,24,14.55,0.27844003967770564,25,673,NO,0,0,0
38,FEMALE,BACHELOR,ACT,52905,FULL-TIME,4,OWN,0,18300,DEBT_CONSOLIDATION,60,16.39,0.34590303373972214,17,632,YES,0,0,0
64,MALE,POSTGRADUATE,NSW,31869,PART-TIME,5,FAMILY,0,22600,HOME_IMPROVEMENT,24,16.82,0.7091530954846402,43,619,YES,0,1,0
47,MALE,POSTGRADUATE,WA,30679,PART-TIME,3,RENT,0,9500,VEHICLE,60,14.13,0.309658072297011,28,797,NO,1,0,0
27,MALE,POSTGRADUATE,VIC,87275,FULL-TIME,5,OWN,0,23900,VEHICLE,60,10.35,0.27384703523345744,9,794,NO,1,0,0
49,MALE,DOCTORATE,VIC,49685,FULL-TIME,8,MORTGAGE,0,9600,EDUCATION,24,12.44,0.1932172687933984,27,861,NO,1,0,0
